# Induced dipole moment in x, y and z direction, all in Rydberg units
# 1 Ry time unit = 2 Hartree a.u. = 0.048377687 fs
# 1 Ry dipole moment unit = sqrt(2) Hartree a.u.
#!BT VERSION                     v2.0.11                                                     
#!BT DATE                        04-NOV-2021_10:04:01_+0100                                  
#!BT SYSID                       [none]                                                      
#!BT NATOMS                      4                                                           
#!BT NTYPES                      1                                                           
#!BT ATOMSPERTYPE                4                                                           
#!BT NELEC                       2.000000E+00,2.000000E+00                                   
#!BT DX                   a0     5.000000E-01                                                
#!BT T_START              t_ry   0.000000E+00                                                
#!BT DT                   t_ry   2.067069E-01                                                
#!BT BOOSTMASK                   no                                                          
#!BT BOOSTENERGY          Ry     0.000000E+00                                                
#!BT BOOSTKVEC                   0.000000E+00,0.000000E+00,0.000000E+00                      
#!BT EXCITATION                  laser_mono                                                  
#!BT EXCITMASK                   gauss                                                       
#!BT NLASER                      1                                                           
#!BT LASERFREQ            Ry     1.520014E-01                                                
#!BT LASERINT             W/cm^2 1.000000E+07                                                
#!BT LASEREFIELD          E_ry   2.387186E-05                                                
#!BT LASERPOLX                   0.000000E+00                                                
#!BT LASERPOLY                   0.000000E+00                                                
#!BT LASERPOLZ                   1.000000E+00                                                
#!BT LASERSTART           t_ry   0.000000E+00                                                
#!BT LASEREND             t_ry   2.067069E+02                                                
#!BT OBSERVABLE                  dipole                                                      
#!BT STRIDE                      1                                                           
#!BT MASK                        atomgroups1                                                 
#!BT NAREAS                      2                                                           
#!BT AREA                        2                                                           
#!BT SPIN                        tot                                                         
#!BT DIP0                 dip_ry -2.264660E+01,-8.254905E-14,6.617287E-13                    
#time                 |           x          |           y          |           z          |
 1.904183655882017E+03 -4.108801050506372E-07 -4.027850973457162E-04 -9.288612886002070E-04
 1.904390362748699E+03 -5.192913548057732E-07 -4.033443371146371E-04 -9.551132531988711E-04
 1.904597069615382E+03 -6.263650291771228E-07 -4.034709681328338E-04 -9.803025486075684E-04
 1.904803776482065E+03 -7.316619665687085E-07 -4.031698474676257E-04 -1.004415604844727E-03
 1.905010483348748E+03 -8.347585236379018E-07 -4.024461941038013E-04 -1.027439759773328E-03
 1.905217190215431E+03 -9.352311707289118E-07 -4.013055087086754E-04 -1.049363765089286E-03
 1.905423897082113E+03 -1.032672720668870E-06 -3.997539776066894E-04 -1.070177479893667E-03
 1.905630603948796E+03 -1.126688832897571E-06 -3.977980524904580E-04 -1.089871714675616E-03
 1.905837310815479E+03 -1.216890801458703E-06 -3.954444607086037E-04 -1.108438695566208E-03
 1.906044017682162E+03 -1.302920107804084E-06 -3.927006692319498E-04 -1.125871768121740E-03
 1.906250724548845E+03 -1.384424606953871E-06 -3.895742544470167E-04 -1.142165329686371E-03
 1.906457431415527E+03 -1.461075331832262E-06 -3.860731815445821E-04 -1.157315213494421E-03
 1.906664138282210E+03 -1.532566933803992E-06 -3.822060309304188E-04 -1.171318106123273E-03
 1.906870845148893E+03 -1.598605891217630E-06 -3.779813731236577E-04 -1.184171985056706E-03
 1.907077552015576E+03 -1.658933832970888E-06 -3.734083564831361E-04 -1.195876235189926E-03
 1.907284258882259E+03 -1.713306179595975E-06 -3.684964926487345E-04 -1.206430964506696E-03
 1.907490965748942E+03 -1.761506741360108E-06 -3.632553204632665E-04 -1.215837805123425E-03
 1.907697672615624E+03 -1.803350436091478E-06 -3.576950103815162E-04 -1.224099531145779E-03
 1.907904379482307E+03 -1.838668055142989E-06 -3.518258539651158E-04 -1.231219743306485E-03
 1.908111086348990E+03 -1.867328442983762E-06 -3.456583022449323E-04 -1.237203582728987E-03
 1.908317793215673E+03 -1.889220378359369E-06 -3.392033587530470E-04 -1.242057171621191E-03
 1.908524500082356E+03 -1.904261292651199E-06 -3.324720092602901E-04 -1.245787564111930E-03
 1.908731206949038E+03 -1.912402343151598E-06 -3.254755228866023E-04 -1.248403360265048E-03
 1.908937913815721E+03 -1.913612749149252E-06 -3.182255574046632E-04 -1.249913953536780E-03
 1.909144620682404E+03 -1.907900760045322E-06 -3.107337116140604E-04 -1.250329757751716E-03
 1.909351327549087E+03 -1.895293070930393E-06 -3.030119038062864E-04 -1.249662570246232E-03
 1.909558034415769E+03 -1.875852927213373E-06 -2.950723245816897E-04 -1.247924953405624E-03
 1.909764741282452E+03 -1.849669146736233E-06 -2.869270823385121E-04 -1.245130487732622E-03
 1.909971448149135E+03 -1.816853746561264E-06 -2.785885781995498E-04 -1.241293988026565E-03
 1.910178155015818E+03 -1.777557312010458E-06 -2.700693845846004E-04 -1.236430888988773E-03
 1.910384861882501E+03 -1.731943161331628E-06 -2.613819403661478E-04 -1.230557715002105E-03
 1.910591568749184E+03 -1.680210903742818E-06 -2.525389964988205E-04 -1.223692043660734E-03
 1.910798275615866E+03 -1.622581365268161E-06 -2.435533068782002E-04 -1.215851934056545E-03
 1.911004982482549E+03 -1.559293323794009E-06 -2.344374831542048E-04 -1.207056625655539E-03
 1.911211689349232E+03 -1.490620437749612E-06 -2.252044500247000E-04 -1.197326101970101E-03
 1.911418396215915E+03 -1.416845151425150E-06 -2.158669327660311E-04 -1.186680847980155E-03
 1.911625103082598E+03 -1.338279787432839E-06 -2.064376263459323E-04 -1.175142526620394E-03
 1.911831809949280E+03 -1.255255895671326E-06 -1.969294159634288E-04 -1.162733211141387E-03
 1.912038516815963E+03 -1.168115304039929E-06 -1.873548750487145E-04 -1.149475588986453E-03
 1.912245223682646E+03 -1.077230166401932E-06 -1.777266481954582E-04 -1.135393326186131E-03
 1.912451930549329E+03 -9.829744307410238E-07 -1.680573760553651E-04 -1.120510329617302E-03
 1.912658637416012E+03 -8.857440789711291E-07 -1.583593904629807E-04 -1.104851184861655E-03
 1.912865344282694E+03 -7.859459429937488E-07 -1.486450734193089E-04 -1.088441166603829E-03
 1.913072051149377E+03 -6.839907733535711E-07 -1.389266575838293E-04 -1.071305740327590E-03
 1.913278758016060E+03 -5.803086828848336E-07 -1.292160920836490E-04 -1.053470982010257E-03
 1.913485464882743E+03 -4.753231443999084E-07 -1.195253211446445E-04 -1.034963467396540E-03
 1.913692171749426E+03 -3.694734367343244E-07 -1.098660422207969E-04 -1.015809870638593E-03
 1.913898878616109E+03 -2.631951829812351E-07 -1.002496706712235E-04 -9.960373985063850E-04
 1.914105585482791E+03 -1.569245213772774E-07 -9.068756963791746E-05 -9.756735842268893E-04
 1.914312292349474E+03 -5.110499756710851E-08 -8.119075862535206E-05 -9.547458955942531E-04
 1.914518999216157E+03  5.383462564623187E-08 -7.176999577244136E-05 -9.332823546423363E-04
 1.914725706082840E+03  1.574557586536685E-07 -6.243591696017827E-05 -9.113110043914292E-04
 1.914932412949523E+03  2.593342856016534E-07 -5.319873094536972E-05 -8.888597775378780E-04
 1.915139119816205E+03  3.590521835405980E-07 -4.406843189751482E-05 -8.659571257773277E-04
 1.915345826682888E+03  4.561928435009577E-07 -3.505479300478621E-05 -8.426311540988000E-04
 1.915552533549571E+03  5.503641062887255E-07 -2.616714268345321E-05 -8.189100016727296E-04
 1.915759240416254E+03  6.411731341415816E-07 -1.741464861310559E-05 -7.948220902099781E-04
 1.915965947282937E+03  7.282499048244517E-07 -8.806116966346297E-06 -7.703952677716132E-04
 1.916172654149619E+03  8.112411187255475E-07 -3.499863549635845E-07 -7.456575904908571E-04
 1.916379361016302E+03  8.898015977365503E-07  7.945511967481777E-06 -7.206369783425244E-04
 1.916586067882985E+03  9.636182056738107E-07  1.607257973294417E-05 -6.953608354418116E-04
 1.916792774749668E+03  1.032383863730502E-06  2.402370155949530E-05 -6.698567415689739E-04
 1.916999481616351E+03  1.095819957441790E-06  3.179169547612200E-05 -6.441517985691624E-04
 1.917206188483033E+03  1.153670183384747E-06  3.936976808151545E-05 -6.182727506224321E-04
 1.917412895349716E+03  1.205694083239450E-06  4.675142445852388E-05 -5.922462878082715E-04
 1.917619602216399E+03  1.251688885872682E-06  5.393056942927587E-05 -5.660985250333079E-04
 1.917826309083082E+03  1.291464258201813E-06  6.090145281725988E-05 -5.398552158305709E-04
 1.918033015949765E+03  1.324866683916071E-06  6.765869760426133E-05 -5.135418565095447E-04
 1.918239722816448E+03  1.351765224200108E-06  7.419730430183257E-05 -4.871833286017374E-04
 1.918446429683130E+03  1.372051318782042E-06  8.051264870824495E-05 -4.608040401991635E-04
 1.918653136549813E+03  1.385654247343382E-06  8.660048735863449E-05 -4.344280592092052E-04
 1.918859843416496E+03  1.392514889175800E-06  9.245694611536618E-05 -4.080787096066874E-04
 1.919066550283179E+03  1.392614596085195E-06  9.807856056069087E-05 -3.817788044586113E-04
 1.919273257149862E+03  1.385955147981122E-06  1.034622140580407E-04 -3.555507288026056E-04
 1.919479964016544E+03  1.372563982471320E-06  1.086052109391775E-04 -3.294159204137594E-04
 1.919686670883227E+03  1.352507048579810E-06  1.135052182552512E-04 -3.033954353094937E-04
 1.919893377749910E+03  1.325863841827868E-06  1.181602391893223E-04 -2.775096627951893E-04
 1.920100084616593E+03  1.292754173931598E-06  1.225687390982257E-04 -2.517780292347468E-04
 1.920306791483275E+03  1.253318746563536E-06  1.267294689909891E-04 -2.262196325585569E-04
 1.920513498349958E+03  1.207721624041369E-06  1.306415842183720E-04 -2.008526115263797E-04
 1.920720205216641E+03  1.156161872017947E-06  1.343046615645211E-04 -1.756943382886926E-04
 1.920926912083324E+03  1.098849374159272E-06  1.377185141067407E-04 -1.507617396078456E-04
 1.921133618950007E+03  1.036028180578796E-06  1.408834546493154E-04 -1.260706278678514E-04
 1.921340325816690E+03  9.679597745559931E-07  1.438000989994472E-04 -1.016362287936058E-04
 1.921547032683372E+03  8.949244048039873E-07  1.464693525266079E-04 -7.747308894245051E-05
 1.921753739550055E+03  8.172327916611266E-07  1.488925956651097E-04 -5.359473970087838E-05
 1.921960446416738E+03  7.352015636286069E-07  1.510714311120241E-04 -3.001415238555617E-05
 1.922167153283421E+03  6.491777284622913E-07  1.530078410904397E-04 -6.743434208619048E-06
 1.922373860150104E+03  5.595165433192051E-07  1.547041793601011E-04  1.620620293351689E-05
 1.922580567016787E+03  4.665875081855120E-07  1.561630400609786E-04  3.882419188270103E-05
 1.922787273883469E+03  3.707809383968197E-07  1.573873661804443E-04  6.110081673969859E-05
 1.922993980750152E+03  2.724852627977725E-07  1.583804178336700E-04  8.302720927190059E-05
 1.923200687616835E+03  1.721130757914580E-07  1.591457136728655E-04  1.045951933063089E-04
 1.923407394483518E+03  7.007581359630422E-08  1.596870474898235E-04  1.257973940780021E-04
 1.923614101350200E+03 -3.320547392604567E-08  1.600085470171989E-04  1.466272719578622E-04
 1.923820808216883E+03 -1.372994908876990E-07  1.601145085531686E-04  1.670788331426709E-04
 1.924027515083566E+03 -2.417831410639337E-07  1.600095378400095E-04  1.871470311300979E-04
 1.924234221950249E+03 -3.462207445181775E-07  1.596985379206580E-04  2.068274505458825E-04
 1.924440928816932E+03 -4.501865831230134E-07  1.591865170942118E-04  2.261162613140010E-04
 1.924647635683614E+03 -5.532542104447202E-07  1.584788245598573E-04  2.450105431597950E-04
 1.924854342550297E+03 -6.549989244319931E-07  1.575810296095156E-04  2.635078267853687E-04
 1.925061049416980E+03 -7.550090792562969E-07  1.564987815576297E-04  2.816063565141006E-04
 1.925267756283663E+03 -8.528706061383673E-07  1.552381057677404E-04  2.993051103553180E-04
 1.925474463150346E+03 -9.481851286352594E-07  1.538050956746691E-04  3.166033717076346E-04
 1.925681170017029E+03 -1.040562079168694E-06  1.522060021396620E-04  3.335012431785898E-04
 1.925887876883711E+03 -1.129620223139227E-06  1.504473872441449E-04  3.499992536204286E-04
 1.926094583750394E+03 -1.215001031340535E-06  1.485358393453880E-04  3.660983894419327E-04
 1.926301290617077E+03 -1.296349996238177E-06  1.464781397955896E-04  3.818002883765979E-04
 1.926507997483760E+03 -1.373340708710202E-06  1.442812981003767E-04  3.971068948729847E-04
 1.926714704350443E+03 -1.445657915155607E-06  1.419523470498242E-04  4.120206444183530E-04
 1.926921411217125E+03 -1.513005223330310E-06  1.394984683008417E-04  4.265444394185775E-04
 1.927128118083808E+03 -1.575115039287311E-06  1.369270562115556E-04  4.406814912325212E-04
 1.927334824950491E+03 -1.631729031004170E-06  1.342454593960268E-04  4.544354116357632E-04
 1.927541531817174E+03 -1.682621107335081E-06  1.314611352827734E-04  4.678101224487797E-04
 1.927748238683856E+03 -1.727583569532953E-06  1.285817419604954E-04  4.808098428960630E-04
 1.927954945550539E+03 -1.766432930594419E-06  1.256147401331238E-04  4.934390225625823E-04
 1.928161652417222E+03 -1.799018015447018E-06  1.225677909360048E-04  5.057024479949990E-04
 1.928368359283905E+03 -1.825204350325293E-06  1.194486105587068E-04  5.176049987800855E-04
 1.928575066150588E+03 -1.844893333213804E-06  1.162646595782410E-04  5.291517841410965E-04
 1.928781773017271E+03 -1.858006900334885E-06  1.130236781339646E-04  5.403481244436949E-04
 1.928988479883953E+03 -1.864495740022676E-06  1.097332412149346E-04  5.511992730725807E-04
 1.929195186750636E+03 -1.864340763546579E-06  1.064007444338115E-04  5.617107739159990E-04
 1.929401893617319E+03 -1.857542109462429E-06  1.030338388167256E-04  5.718881105374381E-04
 1.929608600484002E+03 -1.844135113060474E-06  9.963983356928105E-05  5.817367195520604E-04
 1.929815307350685E+03 -1.824174809428314E-06  9.622600423609700E-05  5.912622552501632E-04
 1.930022014217368E+03 -1.797746030263170E-06  9.279974317815114E-05  6.004700974466578E-04
 1.930228721084050E+03 -1.764963428740884E-06  8.936804714995782E-05  6.093656895535490E-04
 1.930435427950733E+03 -1.725960316889541E-06  8.593798367782844E-05  6.179544721971681E-04
 1.930642134817416E+03 -1.680907324441705E-06  8.251656920980297E-05  6.262415822285836E-04
 1.930848841684099E+03 -1.629990070028953E-06  7.911047937749604E-05  6.342322202947865E-04
 1.931055548550781E+03 -1.573421755551863E-06  7.572643127094438E-05  6.419313519779518E-04
 1.931262255417464E+03 -1.511441730883689E-06  7.237104033165981E-05  6.493437187350075E-04
 1.931468962284147E+03 -1.444300188779835E-06  6.905055393696845E-05  6.564739575709290E-04
 1.931675669150830E+03 -1.372281364098171E-06  6.577129339145352E-05  6.633264276858022E-04
 1.931882376017513E+03 -1.295678959678526E-06  6.253938784672076E-05  6.699052161196287E-04
 1.932089082884195E+03 -1.214808392546729E-06  5.936058506177074E-05  6.762142144841043E-04
 1.932295789750878E+03 -1.130007426297652E-06  5.624075960377349E-05  6.822569990589308E-04
 1.932502496617561E+03 -1.041619526631621E-06  5.318543875491144E-05  6.880367823259088E-04
 1.932709203484244E+03 -9.500130531137074E-07  5.019984057993220E-05  6.935565926933231E-04
 1.932915910350927E+03 -8.555616766159346E-07  4.728932024137768E-05  6.988190282128842E-04
 1.933122617217610E+03 -7.586519714664064E-07  4.445871551511104E-05  7.038263255571538E-04
 1.933329324084292E+03 -6.596825770088799E-07  4.171271574912455E-05  7.085805161328488E-04
 1.933536030950975E+03 -5.590553762147010E-07  3.905605450823364E-05  7.130830925693759E-04
 1.933742737817658E+03 -4.571839937739242E-07  3.649287254199016E-05  7.173353015259607E-04
 1.933949444684341E+03 -3.544832125612629E-07  3.402734012936938E-05  7.213380561177358E-04
 1.934156151551024E+03 -2.513740646747920E-07  3.166347117037267E-05  7.250917604115921E-04
 1.934362858417706E+03 -1.482778237971161E-07  2.940474687238657E-05  7.285966264290923E-04
 1.934569565284389E+03 -4.561431410365913E-08  2.725475047228446E-05  7.318524124807440E-04
 1.934776272151072E+03  5.619514453769625E-08  2.521674011779518E-05  7.348585082521941E-04
 1.934982979017755E+03  1.567386469503163E-07  2.329357278477271E-05  7.376140299631736E-04
 1.935189685884438E+03  2.556044691459647E-07  2.148817581578221E-05  7.401176836231656E-04
 1.935396392751120E+03  3.523905149904749E-07  1.980306951017431E-05  7.423678735832649E-04
 1.935603099617803E+03  4.467063945412519E-07  1.824047210072214E-05  7.443626888635260E-04
 1.935809806484486E+03  5.381634444745487E-07  1.680262719407350E-05  7.460999096520279E-04
 1.936016513351169E+03  6.263959626551241E-07  1.549132353521646E-05  7.475769739481418E-04
 1.936223220217852E+03  7.110433557500073E-07  1.430810729430024E-05  7.487910781942991E-04
 1.936429927084534E+03  7.917619484487659E-07  1.325454182687680E-05  7.497391421150670E-04
 1.936636633951217E+03  8.682298080486817E-07  1.233164364327014E-05  7.504177338916175E-04
 1.936843340817900E+03  9.401319438495648E-07  1.154031388336755E-05  7.508233110015242E-04
 1.937050047684583E+03  1.007182397927409E-06  1.088136946608853E-05  7.509519670572198E-04
 1.937256754551266E+03  1.069109480056341E-06  1.035502752573022E-05  7.507995981063471E-04
 1.937463461417949E+03  1.125663004586386E-06  9.961549174337631E-06  7.503619938081765E-04
 1.937670168284631E+03  1.176619118581357E-06  9.700924110802502E-06  7.496345723474208E-04
 1.937876875151314E+03  1.221771796622306E-06  9.572620992484109E-06  7.486127241102946E-04
 1.938083582017997E+03  1.260942223524353E-06  9.576239514217490E-06  7.472916270579912E-04
 1.938290288884680E+03  1.293974690952382E-06  9.710919604133281E-06  7.456662514398004E-04
 1.938496995751362E+03  1.320738430621304E-06  9.975470671571291E-06  7.437315628035925E-04
 1.938703702618045E+03  1.341128495369048E-06  1.036877009538028E-05  7.414823140421684E-04
 1.938910409484728E+03  1.355066139296923E-06  1.088915357147916E-05  7.389132200562805E-04
 1.939117116351411E+03  1.362499624235625E-06  1.153480549118261E-05  7.360189309953505E-04
 1.939323823218094E+03  1.363402045484463E-06  1.230385762747353E-05  7.327940392027417E-04
 1.939530530084777E+03  1.357775992971710E-06  1.319393916174380E-05  7.292331384748066E-04
 1.939737236951459E+03  1.345648726669424E-06  1.420261844443158E-05  7.253308058764658E-04
 1.939943943818142E+03  1.327072023826759E-06  1.532732219046130E-05  7.210816969346191E-04
 1.940150650684825E+03  1.302129604141555E-06  1.656503658266892E-05  7.164804477450991E-04
 1.940357357551508E+03  1.270922382445860E-06  1.791271696692400E-05  7.115218223994666E-04
 1.940564064418191E+03  1.233583414972372E-06  1.936713494946567E-05  7.062006568524945E-04
 1.940770771284873E+03  1.190269550477296E-06  2.092462183742469E-05  7.005118292471149E-04
 1.940977478151556E+03  1.141156783290853E-06  2.258155470125030E-05  6.944504408336359E-04
 1.941184185018239E+03  1.086454627596822E-06  2.433404224319084E-05  6.880116351106928E-04
 1.941390891884922E+03  1.026385540114916E-06  2.617779416662727E-05  6.811907461240312E-04
 1.941597598751605E+03  9.611979869816878E-07  2.810866773359768E-05  6.739833164731675E-04
 1.941804305618287E+03  8.911616937723466E-07  3.012207562420527E-05  6.663849906299815E-04
 1.942011012484970E+03  8.165599822973491E-07  3.221320723840539E-05  6.583916944040453E-04
 1.942217719351653E+03  7.377006099318351E-07  3.437737255036070E-05  6.499995462557083E-04
 1.942424426218336E+03  6.549055484583732E-07  3.660933025339936E-05  6.412049087985918E-04
 1.942631133085019E+03  5.685125472609798E-07  3.890383165288214E-05  6.320043941052500E-04
 1.942837839951701E+03  4.788763554586239E-07  4.125558502459395E-05  6.223949044922340E-04
 1.943044546818384E+03  3.863619610910973E-07  4.365879584734310E-05  6.123736285262608E-04
 1.943251253685067E+03  2.913462644471565E-07  4.610781585585614E-05  6.019380283389469E-04
 1.943457960551750E+03  1.942158895928969E-07  4.859677670375733E-05  5.910859649911837E-04
 1.943664667418433E+03  9.536589828940123E-08  5.111946545574270E-05  5.798155313480883E-04
 1.943871374285116E+03 -4.801606223736599E-09  5.366983503483020E-05  5.681252230690783E-04
 1.944078081151798E+03 -1.058789216301648E-07  5.624151502380497E-05  5.560139096310340E-04
 1.944284788018481E+03 -2.074536595841892E-07  5.882797246067686E-05  5.434807316139406E-04
 1.944491494885164E+03 -3.091146432154801E-07  6.142275712354522E-05  5.305253169208847E-04
 1.944698201751847E+03 -4.104470257004778E-07  6.401912449511502E-05  5.171475922848000E-04
 1.944904908618530E+03 -5.110417582443461E-07  6.661024801159728E-05  5.033478969115328E-04
 1.945111615485212E+03 -6.104935117434707E-07  6.918938430172650E-05  4.891270384318284E-04
 1.945318322351895E+03 -7.083970245957971E-07  7.174951271937636E-05  4.744861480861689E-04
 1.945525029218578E+03 -8.043602583995835E-07  7.428362033499859E-05  4.594268649925990E-04
 1.945731736085261E+03 -8.979927486052475E-07  7.678479339888216E-05  4.439511951936693E-04
 1.945938442951944E+03 -9.889159251486035E-07  7.924580826729400E-05  4.280616120261116E-04
 1.946145149818626E+03 -1.076766167784626E-06  8.165962140768284E-05  4.117610393059271E-04
 1.946351856685309E+03 -1.161187398679431E-06  8.401921763359807E-05  3.950528379216352E-04
 1.946558563551992E+03 -1.241844142185755E-06  8.631732788998325E-05  3.779408993254807E-04
 1.946765270418675E+03 -1.318412788720025E-06  8.854700767199793E-05  3.604294626130702E-04
 1.946971977285358E+03 -1.390585236293873E-06  9.070118621731283E-05  3.425233385509049E-04
 1.947178684152040E+03 -1.458075001181669E-06  9.277273721087589E-05  3.242277824385232E-04
 1.947385391018723E+03 -1.520611466077071E-06  9.475488647509669E-05  3.055484998567360E-04
 1.947592097885406E+03 -1.577944253483565E-06  9.664063101014074E-05  2.864917778356431E-04
 1.947798804752089E+03 -1.629845364448101E-06  9.842314723681766E-05  2.670642622138721E-04
 1.948005511618772E+03 -1.676107590498077E-06  1.000958464571972E-04  2.472731828146510E-04
 1.948212218485455E+03 -1.716547583185957E-06  1.016519767283534E-04  2.271262519009127E-04
 1.948418925352137E+03 -1.751006465156024E-06  1.030851200815583E-04  2.066316126533091E-04
 1.948625632218820E+03 -1.779350455421991E-06  1.043889632317372E-04  1.857980215994277E-04
 1.948832339085503E+03 -1.801468599182954E-06  1.055571736182764E-04  1.646345997390969E-04
 1.949039045952186E+03 -1.817277567539577E-06  1.065837542449383E-04  1.431510225948433E-04
 1.949245752818869E+03 -1.826718495578916E-06  1.074627876340396E-04  1.213574421302348E-04
 1.949452459685551E+03 -1.829756726579035E-06  1.081884567292966E-04  9.926446313861293E-05
 1.949659166552234E+03 -1.826387570957877E-06  1.087552834885242E-04  7.688323109378682E-05
 1.949865873418917E+03 -1.816627364092938E-06  1.091578949408333E-04  5.422527552235626E-05
 1.950072580285600E+03 -1.800522102968216E-06  1.093910667741131E-04  3.130266590352683E-05
 1.950279287152282E+03 -1.778143232655793E-06  1.094499591979362E-04  8.127844623698369E-06
 1.950485994018965E+03 -1.749585077703841E-06  1.093298081452236E-04 -1.528626529789341E-05
 1.950692700885648E+03 -1.714971762822870E-06  1.090260936791915E-04 -3.892627753072518E-05
 1.950899407752331E+03 -1.674447698718495E-06  1.085346940991299E-04 -6.277848334673506E-05
 1.951106114619014E+03 -1.628183238011616E-06  1.078515185563166E-04 -8.682862971770499E-05
 1.951312821485697E+03 -1.576372117284564E-06  1.069728911200632E-04 -1.110621461113242E-04
 1.951519528352379E+03 -1.519228547408602E-06  1.058954279054687E-04 -1.354640838145781E-04
 1.951726235219062E+03 -1.456990833759164E-06  1.046158393032231E-04 -1.600190268497940E-04
 1.951932942085745E+03 -1.389916523208967E-06  1.031313958034436E-04 -1.847112552734818E-04
 1.952139648952428E+03 -1.318282858875364E-06  1.014394726518481E-04 -2.095247002455720E-04
 1.952346355819111E+03 -1.242386531430384E-06  9.953775447899917E-05 -2.344429191711127E-04
 1.952553062685793E+03 -1.162539742693980E-06  9.742442363578052E-05 -2.594491473712308E-04
 1.952759769552476E+03 -1.079071903831164E-06  9.509772384337109E-05 -2.845263749156244E-04
 1.952966476419159E+03 -9.923254147281568E-07  9.255639335802775E-05 -3.096572243688882E-04
 1.953173183285842E+03 -9.026571454739951E-07  8.979950742572530E-05 -3.348240585622555E-04
 1.953379890152525E+03 -8.104347877235796E-07  8.682633206308590E-05 -3.600090789528940E-04
 1.953586597019207E+03 -7.160357746727186E-07  8.363665556076728E-05 -3.851940641541984E-04
 1.953793303885890E+03 -6.198485387187702E-07  8.023051837279029E-05 -4.103607151857023E-04
 1.954000010752573E+03 -5.222643792990311E-07  7.660828619754098E-05 -4.354904799588292E-04
 1.954206717619256E+03 -4.236841810723035E-07  7.277077762112741E-05 -4.605644404380615E-04
 1.954413424485939E+03 -3.245099975401899E-07  6.871908351847275E-05 -4.855637100905188E-04
 1.954620131352621E+03 -2.251453530277558E-07  6.445464528265731E-05 -5.104690008567471E-04
 1.954826838219304E+03 -1.259978468226564E-07  5.997934612397074E-05 -5.352608467493186E-04
 1.955033545085987E+03 -2.746915939155770E-08  5.529534981971010E-05 -5.599197377744406E-04
 1.955240251952670E+03  7.003825430729194E-08  5.040516933498545E-05 -5.844257626725251E-04
 1.955446958819353E+03  1.661275135234064E-07  4.531180757932182E-05 -6.087589571068479E-04
 1.955653665686036E+03  2.604097595337862E-07  4.001846544612592E-05 -6.328992070068127E-04
 1.955860372552718E+03  3.525003968718465E-07  3.452879682241226E-05 -6.568260922670401E-04
 1.956067079419401E+03  4.420269483773609E-07  2.884689588170617E-05 -6.805191508017324E-04
 1.956273786286084E+03  5.286263942139158E-07  2.297699911208398E-05 -7.039577797233451E-04
 1.956480493152767E+03  6.119466782195104E-07  1.692394506999363E-05 -7.271211207122817E-04
 1.956687200019450E+03  6.916516603894252E-07  1.069283217783217E-05 -7.499882863504969E-04
 1.956893906886132E+03  7.674180899641669E-07  4.289007444946046E-06 -7.725383112246898E-04
 1.957100613752815E+03  8.389407604170174E-07 -2.281576316195196E-06 -7.947499760036394E-04
 1.957307320619498E+03  9.059311132375569E-07 -9.012862658541094E-06 -8.166021704790952E-04
 1.957514027486181E+03  9.681195756172656E-07 -1.589836979861964E-05 -8.380736746027503E-04
 1.957720734352863E+03  1.025255830455762E-06 -2.293115552673538E-05 -8.591430609801168E-04
 1.957927441219546E+03  1.077109466507409E-06 -3.010418866679038E-05 -8.797892044164874E-04
 1.958134148086229E+03  1.123473598596547E-06 -3.740992578219678E-05 -8.999907236697649E-04
 1.958340854952912E+03  1.164160270406001E-06 -4.484053141232239E-05 -9.197262600605603E-04
 1.958547561819595E+03  1.199008984542616E-06 -5.238800922572376E-05 -9.389747768582859E-04
 1.958754268686278E+03  1.227880520815461E-06 -6.004388341268181E-05 -9.577149250349603E-04
 1.958960975552960E+03  1.250660119467284E-06 -6.779947441629894E-05 -9.759256594323129E-04
 1.959167682419643E+03  1.267261936277464E-06 -7.564589542772184E-05 -9.935861002292158E-04
 1.959374389286326E+03  1.277620423678627E-06 -8.357384319942400E-05 -1.010675185713680E-03
 1.959581096153009E+03  1.281700505728622E-06 -9.157385605786254E-05 -1.027172310961434E-03
 1.959787803019692E+03  1.279491513628273E-06 -9.963628602084178E-05 -1.043056919940758E-03
 1.959994509886375E+03  1.271006400571650E-06 -1.077510762443794E-04 -1.058308483261302E-03
 1.960201216753057E+03  1.256287664119782E-06 -1.159081107202853E-04 -1.072906947462447E-03
 1.960407923619740E+03  1.235398695342838E-06 -1.240970641022310E-04 -1.086832310240863E-03
 1.960614630486423E+03  1.208429960541935E-06 -1.323072302887470E-04 -1.100064716038220E-03
 1.960821337353106E+03  1.175496670668963E-06 -1.405279844803652E-04 -1.112584825401768E-03
 1.961028044219788E+03  1.136736482720835E-06 -1.487483766062162E-04 -1.124373334348742E-03
 1.961234751086471E+03  1.092312885475621E-06 -1.569572432813658E-04 -1.135411218010248E-03
 1.961441457953154E+03  1.042410747942313E-06 -1.651435428460198E-04 -1.145680040778025E-03
 1.961648164819837E+03  9.872382982223371E-07 -1.732958347408783E-04 -1.155161331466782E-03
 1.961854871686520E+03  9.270251908333194E-07 -1.814027115261693E-04 -1.163837149485075E-03
 1.962061578553202E+03  8.620214693166872E-07 -1.894527696891915E-04 -1.171690070183288E-03
 1.962268285419885E+03  7.924983727036761E-07 -1.974343137063804E-04 -1.178702683678129E-03
 1.962474992286568E+03  7.187429922339561E-07 -2.053358056517110E-04 -1.184858349368812E-03
