# Induced dipole moment in x, y and z direction, all in Rydberg units
# 1 Ry time unit = 2 Hartree a.u. = 0.048377687 fs
# 1 Ry dipole moment unit = sqrt(2) Hartree a.u.
#!BT VERSION                     v2.0.10                                                     
#!BT DATE                        06-OCT-2021_17:28:04_+0200                                  
#!BT SYSID                       [none]                                                      
#!BT NATOMS                      58                                                          
#!BT NTYPES                      5                                                           
#!BT ATOMSPERTYPE                28,2,4,22,2                                                 
#!BT NELEC                       9.000000E+01,9.000000E+01                                   
#!BT DX                   a0     3.500000E-01                                                
#!BT T_START              t_ry   0.000000E+00                                                
#!BT DT                   t_ry   2.067069E-01                                                
#!BT BOOSTMASK                   global                                                      
#!BT BOOSTENERGY          Ry     1.000000E-07                                                
#!BT BOOSTKVEC                   7.071068E-01,7.071068E-01,0.000000E+00                      
#!BT EXCITATION                  no                                                          
#!BT EXCITMASK                   global                                                      
#!BT NLASER                      0                                                           
#!BT LASERFREQ            Ry                                                                 
#!BT LASERINT             W/cm^2                                                             
#!BT LASEREFIELD          E_ry                                                               
#!BT LASERPOLX                                                                               
#!BT LASERPOLY                                                                               
#!BT LASERPOLZ                                                                               
#!BT LASERSTART           t_ry                                                               
#!BT LASEREND             t_ry                                                               
#!BT OBSERVABLE                  dipole                                                      
#!BT STRIDE                      1                                                           
#!BT MASK                        global1                                                     
#!BT NAREAS                      1                                                           
#!BT AREA                        1                                                           
#!BT SPIN                        tot                                                         
#!BT DIP0                 dip_ry 4.689004E-02,-3.801881E-01,-2.442345E-02                    
#time                 |           x          |           y          |           z          |
 5.167671667070171E+01 -1.483753468709964E-04  7.135270430769225E-05  9.955702382182657E-06
 5.188342353738452E+01 -1.572963800828137E-04  5.081765267067606E-05 -2.981606895727240E-06
 5.209013040406732E+01 -1.703434274042057E-04  3.052840430617376E-05 -1.269800178613570E-05
 5.229683727075013E+01 -1.838659276110696E-04  1.305339586310517E-05 -2.046417667644906E-05
 5.250354413743293E+01 -1.942883850922852E-04 -4.881099892051211E-07 -2.732689660794874E-05
 5.271025100411574E+01 -1.990309439759419E-04 -8.612276053643342E-06 -3.443154639331744E-05
 5.291695787079855E+01 -1.964159778830715E-04 -8.776811167121590E-06 -4.280388465889573E-05
 5.312366473748136E+01 -1.862141648486110E-04 -8.378710482093155E-07 -5.303421251546050E-05
 5.333037160416416E+01 -1.697397672018458E-04  1.151376176788954E-05 -6.540084025525791E-05
 5.353707847084697E+01 -1.493977608138033E-04  2.361566606540189E-05 -7.965197910930061E-05
 5.374378533752978E+01 -1.282658130307909E-04  3.198389370584476E-05 -9.510183790688298E-05
 5.395049220421258E+01 -1.088540808823826E-04  3.503374708474505E-05 -1.102498458422883E-04
 5.415719907089539E+01 -9.321239209270082E-05  3.297427172449519E-05 -1.233406058483467E-04
 5.436390593757820E+01 -8.266843119798806E-05  2.711112000874927E-05 -1.335880740624511E-04
 5.457061280426100E+01 -7.697965248530669E-05  1.970865343586814E-05 -1.401556981302753E-04
 5.477731967094381E+01 -7.571891421247895E-05  1.248545105525523E-05 -1.414918553115131E-04
 5.498402653762662E+01 -7.869121992411243E-05  6.020335813261557E-06 -1.358700875682579E-04
 5.519073340430943E+01 -8.533184438275221E-05  2.329333709250037E-08 -1.228287934509353E-04
 5.539744027099223E+01 -9.538283690611882E-05 -6.799736980922511E-06 -1.034635538757558E-04
 5.560414713767504E+01 -1.089629456679855E-04 -1.544020319010908E-05 -7.858825574964118E-05
 5.581085400435784E+01 -1.257185525554982E-04 -2.661141807025480E-05 -4.894172594150856E-05
 5.601756087104065E+01 -1.447499372544542E-04 -4.129623159015994E-05 -1.719004717102776E-05
 5.622426773772346E+01 -1.644244451603841E-04 -5.914034056897499E-05  1.294098910500224E-05
 5.643097460440627E+01 -1.826820918834002E-04 -7.708482484797274E-05  3.861124683533432E-05
 5.663768147108907E+01 -1.972264355597150E-04 -9.029042814628907E-05  5.794040956834390E-05
 5.684438833777188E+01 -2.072667074495133E-04 -9.499693911824147E-05  6.963763790648891E-05
 5.705109520445468E+01 -2.134604339846663E-04 -9.017302090519319E-05  7.305513630830388E-05
 5.725780207113749E+01 -2.157833857271418E-04 -7.662599141233795E-05  6.840089067951943E-05
 5.746450893782030E+01 -2.134376244338418E-04 -5.779722762605521E-05  5.596575930327807E-05
 5.767121580450311E+01 -2.044406622172465E-04 -3.936249623731625E-05  3.609012585473192E-05
 5.787792267118591E+01 -1.864603511621196E-04 -2.565284512057175E-05  1.069738882660681E-05
 5.808462953786872E+01 -1.589455912449148E-04 -1.814928334126220E-05 -1.686150846322981E-05
 5.829133640455153E+01 -1.234538509426730E-04 -1.563590171005380E-05 -4.366920794163232E-05
 5.849804327123433E+01 -8.274344430961311E-05 -1.522858572527985E-05 -6.773186299400408E-05
 5.870475013791714E+01 -3.954649578036262E-05 -1.340030010732463E-05 -8.761899992792282E-05
 5.891145700459995E+01  4.349220946414656E-06 -7.305070305330119E-06 -1.017081104716031E-04
 5.911816387128275E+01  4.753967445924462E-05  3.904980667712721E-06 -1.085854286921005E-04
 5.932487073796556E+01  8.858523714735250E-05  1.899773348229550E-05 -1.077606792695730E-04
 5.953157760464837E+01  1.259863391756960E-04  3.525293290373988E-05 -9.938841946392080E-05
 5.973828447133118E+01  1.586640030982814E-04  5.008983476112450E-05 -8.466474713232294E-05
 5.994499133801398E+01  1.865249208159794E-04  6.223980205649626E-05 -6.574811612004156E-05
 6.015169820469679E+01  2.101277678729779E-04  7.137894955905333E-05 -4.536597265411557E-05
 6.035840507137959E+01  2.304003585365394E-04  7.743126354148311E-05 -2.621562752528825E-05
 6.056511193806240E+01  2.479001003272696E-04  7.899927057847256E-05 -9.580200079649381E-06
 6.077181880474521E+01  2.623383103844551E-04  7.415364546364822E-05  4.478293707595171E-06
 6.097852567142802E+01  2.726346348563558E-04  6.289256899627560E-05  1.635685180139887E-05
 6.118523253811082E+01  2.776720682949249E-04  4.694302057600686E-05  2.647351750142274E-05
 6.139193940479363E+01  2.771803579156573E-04  2.818851613600737E-05  3.490692684535862E-05
 6.159864627147643E+01  2.720592414246423E-04  7.154885930116262E-06  4.166683697515161E-05
 6.180535313815924E+01  2.632788521812132E-04 -1.677408439065831E-05  4.615501929434995E-05
 6.201206000484205E+01  2.511500820858367E-04 -4.270553736807070E-05  4.756591218222153E-05
 6.221876687152486E+01  2.361639483792685E-04 -6.735299493759728E-05  4.544421701257323E-05
 6.242547373820766E+01  2.204461618359882E-04 -8.657571104497830E-05  3.955204852628888E-05
 6.263218060489047E+01  2.077738351285718E-04 -9.652872292187364E-05  2.976699909057121E-05
 6.283888747157328E+01  2.009146123887334E-04 -9.523258364574350E-05  1.647880628020265E-05
 6.304559433825608E+01  2.003489651437249E-04 -8.363938049193997E-05  1.140755773506447E-06
 6.325230120493889E+01  2.050046975560701E-04 -6.490566574907097E-05 -1.425051657899870E-05
 6.345900807162170E+01  2.134764732234506E-04 -4.193331233154352E-05 -2.759253833109834E-05
 6.366571493830450E+01  2.240211320940766E-04 -1.616819197858277E-05 -3.724921698657416E-05
 6.387242180498731E+01  2.342535814499822E-04  1.027056949171046E-05 -4.259065820634220E-05
 6.407912867167012E+01  2.429239300756544E-04  3.438420734541703E-05 -4.395252721983364E-05
 6.428583553835293E+01  2.494982471950360E-04  5.380178897967935E-05 -4.277491403060010E-05
 6.449254240503573E+01  2.525926640244355E-04  6.710783279001431E-05 -4.022809268824923E-05
 6.469924927171854E+01  2.511001114465089E-04  7.320786967135451E-05 -3.607630025331821E-05
 6.490595613840135E+01  2.445732631067288E-04  7.114068122959782E-05 -2.975222138187558E-05
 6.511266300508416E+01  2.324227003237880E-04  6.106675885125812E-05 -2.097738982688793E-05
 6.531936987176695E+01  2.153099720087620E-04  4.455406496212122E-05 -9.881908360109132E-06
 6.552607673844976E+01  1.953320614977508E-04  2.382822293051090E-05  2.215600617545138E-06
 6.573278360513257E+01  1.749100068984613E-04  1.434160206925661E-06  1.324893406040584E-05
 6.593949047181538E+01  1.558010598968068E-04 -1.968081308595382E-05  2.151590262957498E-05
 6.614619733849818E+01  1.382520946110882E-04 -3.692875002470064E-05  2.622602937317822E-05
 6.635290420518099E+01  1.221091862120549E-04 -4.911163736426305E-05  2.765085550876512E-05
 6.655961107186380E+01  1.076271443516685E-04 -5.661209863827565E-05  2.630691325813256E-05
 6.676631793854661E+01  9.365453532877294E-05 -6.063779096665556E-05  2.196670028095649E-05
 6.697302480522941E+01  7.719998638908848E-05 -6.190160390595612E-05  1.419382589726292E-05
 6.717973167191222E+01  5.608902265903659E-05 -5.997159765025462E-05  3.179544912478710E-06
 6.738643853859503E+01  2.993758957654108E-05 -5.536863006688764E-05 -1.026277905324252E-05
 6.759314540527784E+01 -3.501092301003150E-07 -5.012189420611213E-05 -2.514367990814198E-05
 6.779985227196065E+01 -3.321409834718125E-05 -4.531391900863824E-05 -4.086939288931030E-05
 6.800655913864345E+01 -6.741059615205519E-05 -3.997203554101381E-05 -5.681967508342628E-05
 6.821326600532626E+01 -1.015167838721021E-04 -3.221251419827098E-05 -7.147625367216748E-05
 6.841997287200905E+01 -1.324905360684248E-04 -2.045343589107684E-05 -8.326310611879786E-05
 6.862667973869186E+01 -1.570829407589389E-04 -4.841731060079013E-06 -9.163343190311118E-05
 6.883338660537467E+01 -1.752830358521043E-04  1.145157004711628E-05 -9.638103465644046E-05
 6.904009347205748E+01 -1.900156717185020E-04  2.453507373956221E-05 -9.770503093504967E-05
 6.924680033874029E+01 -2.039908892220443E-04  3.234047363265269E-05 -9.637659551483060E-05
 6.945350720542309E+01 -2.182914229376318E-04  3.520280453722657E-05 -9.252745858715980E-05
 6.966021407210590E+01 -2.320474723897306E-04  3.571225888532314E-05 -8.507200483219915E-05
 6.986692093878871E+01 -2.438299854602421E-04  3.648484286805642E-05 -7.282415421300953E-05
 7.007362780547152E+01 -2.520425913781973E-04  3.889963682757180E-05 -5.569127355677453E-05
 7.028033467215432E+01 -2.546937453010781E-04  4.296865441716369E-05 -3.423297165309688E-05
 7.048704153883713E+01 -2.502115378411052E-04  4.843378479824079E-05 -9.025238941216818E-06
 7.069374840551994E+01 -2.385277177336873E-04  5.510354922250160E-05  1.907580676455481E-05
 7.090045527220275E+01 -2.208223622488514E-04  6.159413675943526E-05  4.859959854239954E-05
 7.110716213888556E+01 -1.985163954074942E-04  6.622974808578874E-05  7.772739460467845E-05
 7.131386900556835E+01 -1.745492020972308E-04  6.731996015990616E-05  1.047964391222601E-04
 7.152057587225116E+01 -1.518977671489535E-04  6.331754073934936E-05  1.280761742468751E-04
 7.172728273893397E+01 -1.312202035138391E-04  5.366012950341892E-05  1.460324783790698E-04
 7.193398960561677E+01 -1.122137889140659E-04  3.846277617647331E-05  1.576268058959239E-04
 7.214069647229958E+01 -9.368851053128541E-05  1.865509606868709E-05  1.620089804855104E-04
 7.234740333898239E+01 -7.413767245171426E-05 -4.098076633485270E-06  1.588337945451698E-04
 7.255411020566520E+01 -5.364706594368496E-05 -2.787059562847638E-05  1.481985035038658E-04
 7.276081707234800E+01 -3.350529618562081E-05 -5.014487779292365E-05  1.305670861152346E-04
 7.296752393903081E+01 -1.535377635900753E-05 -6.872612525810062E-05  1.067375956428224E-04
 7.317423080571362E+01 -5.329571391571308E-07 -8.235812623991201E-05  7.817029333636108E-05
 7.338093767239643E+01  1.035790389400382E-05 -8.976257883913652E-05  4.756552374285405E-05
 7.358764453907924E+01  1.814228450144201E-05 -9.009622263717043E-05  1.837288119215658E-05
 7.379435140576204E+01  2.345965264467786E-05 -8.420597847158540E-05 -7.349187056582274E-06
 7.400105827244485E+01  2.582291715199497E-05 -7.405116649195076E-05 -2.951847161300827E-05
 7.420776513912766E+01  2.515453341761509E-05 -6.177750621894074E-05 -4.765219383716379E-05
 7.441447200581045E+01  2.190481329036181E-05 -4.808941362233199E-05 -6.012758174587726E-05
 7.462117887249326E+01  1.632981290757701E-05 -3.192767099269300E-05 -6.635896417747644E-05
 7.482788573917607E+01  9.161093696925804E-06 -1.268309895391395E-05 -6.717795795569206E-05
 7.503459260585888E+01  1.359216082907899E-06  8.348561621407402E-06 -6.407339595859013E-05
 7.524129947254168E+01 -6.177732304671335E-06  2.889739204631203E-05 -5.892496013397072E-05
 7.544800633922449E+01 -1.227666272837769E-05  4.764301398269000E-05 -5.323240406903199E-05
 7.565471320590730E+01 -1.634225671090506E-05  6.411469736711251E-05 -4.806859139470931E-05
 7.586142007259011E+01 -1.747545562917618E-05  7.736148526898967E-05 -4.330711726823269E-05
 7.606812693927291E+01 -1.422532609993143E-05  8.505602681485591E-05 -3.815662099852790E-05
 7.627483380595572E+01 -6.217787100283589E-06  8.457018243268610E-05 -3.251755312403889E-05
 7.648154067263853E+01  4.802337858274275E-06  7.499193103305268E-05 -2.697665815368233E-05
 7.668824753932134E+01  1.610642564117692E-05  5.690790536583279E-05 -2.201507110845269E-05
 7.689495440600415E+01  2.711729608868146E-05  3.192994510703429E-05 -1.779052055409652E-05
 7.710166127268695E+01  3.907502722812206E-05  3.284837936934348E-06 -1.401484687876819E-05
 7.730836813936976E+01  5.270269083804124E-05 -2.389537837899081E-05 -9.802820092136288E-06
 7.751507500605256E+01  6.849360492656997E-05 -4.443672784082420E-05 -4.862704872182766E-06
 7.772178187273536E+01  8.726982935793048E-05 -5.601188869686080E-05 -3.409280555123628E-07
 7.792848873941817E+01  1.093640104914417E-04 -5.926477267570451E-05  1.505763540386035E-06
 7.813519560610098E+01  1.341361371915498E-04 -5.633082394529421E-05 -1.482524857120138E-06
 7.834190247278379E+01  1.603337303094018E-04 -4.896959173378290E-05 -1.006103663307029E-05
 7.854860933946659E+01  1.862997505198138E-04 -3.743156092828048E-05 -2.360446184632506E-05
 7.875531620614940E+01  2.097446531084055E-04 -2.215286457296628E-05 -4.059577972858816E-05
 7.896202307283221E+01  2.278150074332477E-04 -5.087705093387296E-06 -5.882408478099024E-05
 7.916872993951502E+01  2.384297992401099E-04  1.075969264935361E-05 -7.544797988576560E-05
 7.937543680619783E+01  2.409485515505391E-04  2.227441642338457E-05 -8.813553755409112E-05
 7.958214367288063E+01  2.354726679433608E-04  2.794577815679045E-05 -9.644818510385830E-05
 7.978885053956344E+01  2.223894289213463E-04  2.855589625322397E-05 -1.023089321334769E-04
 7.999555740624625E+01  2.029931019818243E-04  2.642847862033282E-05 -1.086209940902513E-04
 8.020226427292906E+01  1.797743483153286E-04  2.271670547926430E-05 -1.164221329766867E-04
 8.040897113961185E+01  1.561331827315410E-04  1.638851548468878E-05 -1.244470623637112E-04
 8.061567800629466E+01  1.350799423649671E-04  6.924946654884856E-06 -1.313228973869075E-04
 8.082238487297747E+01  1.185398173082428E-04 -4.734011234852620E-06 -1.362200303398585E-04
 8.102909173966027E+01  1.082792729842422E-04 -1.661056880647438E-05 -1.386540731683553E-04
 8.123579860634308E+01  1.055503992184043E-04 -2.705170972838733E-05 -1.387407241267707E-04
 8.144250547302589E+01  1.093023988223280E-04 -3.592984982636604E-05 -1.367431495833960E-04
 8.164921233970870E+01  1.178275283307967E-04 -4.315836653923100E-05 -1.333334456810574E-04
 8.185591920639150E+01  1.301593984281493E-04 -4.846457898816103E-05 -1.295480826941954E-04
 8.206262607307431E+01  1.444949690092914E-04 -5.269794917384107E-05 -1.261647494476062E-04
 8.226933293975712E+01  1.590077138341611E-04 -5.718289191558590E-05 -1.237915362101924E-04
 8.247603980643993E+01  1.726713632804466E-04 -6.296403812255935E-05 -1.225797581001047E-04
 8.268274667312274E+01  1.843631377540997E-04 -7.038134896530934E-05 -1.226498933473291E-04
 8.288945353980554E+01  1.935355763535221E-04 -7.777740169850889E-05 -1.246129388639480E-04
 8.309616040648835E+01  2.005640077209284E-04 -8.272411352022724E-05 -1.285258380964750E-04
 8.330286727317116E+01  2.061080249907005E-04 -8.325430554240176E-05 -1.336337389944361E-04
 8.350957413985395E+01  2.111019661331093E-04 -7.756021887039832E-05 -1.386040914514372E-04
 8.371628100653676E+01  2.160971390039942E-04 -6.498978747088158E-05 -1.420524955368895E-04
 8.392298787321957E+01  2.215108615554046E-04 -4.634393481500743E-05 -1.438400229436115E-04
 8.412969473990238E+01  2.277277676962300E-04 -2.351682203394212E-05 -1.443346739450312E-04
 8.433640160658518E+01  2.343643951241217E-04  9.302005223310594E-07 -1.426450385115102E-04
 8.454310847326799E+01  2.402751442042647E-04  2.448340348154554E-05 -1.371669154807270E-04
 8.474981533995080E+01  2.434055608703939E-04  4.492763169405833E-05 -1.271959658159412E-04
 8.495652220663361E+01  2.403435277347071E-04  6.076727046816499E-05 -1.133808345517330E-04
 8.516322907331642E+01  2.285211037669210E-04  7.128561144204015E-05 -9.788570128817231E-05
 8.536993593999922E+01  2.082554251940510E-04  7.632320726946862E-05 -8.273835217626618E-05
 8.557664280668203E+01  1.819164302822585E-04  7.700890272965832E-05 -6.861305813675445E-05
 8.578334967336484E+01  1.527691589368607E-04  7.546901535354644E-05 -5.579713590597377E-05
 8.599005654004765E+01  1.236115954768302E-04  7.324414104853405E-05 -4.461681216752500E-05
 8.619676340673045E+01  9.706599423429246E-05  7.031458675649249E-05 -3.521381648648181E-05
 8.640347027341325E+01  7.535167326046255E-05  6.476067997385204E-05 -2.812317540326278E-05
 8.661017714009606E+01  5.822517587280446E-05  5.463837839686514E-05 -2.497511868871163E-05
 8.681688400677886E+01  4.388984000967822E-05  3.992495821236730E-05 -2.679062067833735E-05
 8.702359087346167E+01  3.163983089117528E-05  2.244607742424298E-05 -3.240397051657018E-05
 8.723029774014448E+01  2.262551781358202E-05  5.800267338151865E-06 -3.824635915032973E-05
 8.743700460682729E+01  1.796031456530872E-05 -6.750722813197996E-06 -4.044159709381753E-05
 8.764371147351009E+01  1.612935844481217E-05 -1.453183453276052E-05 -3.716935258434723E-05
 8.785041834019290E+01  1.389716763360027E-05 -1.803528332522397E-05 -2.809318292092827E-05
 8.805712520687571E+01  9.001455803479830E-06 -1.799538024754854E-05 -1.391027032935852E-05
 8.826383207355852E+01  2.293485612744894E-07 -1.558853414868056E-05  3.558973161701257E-06
 8.847053894024133E+01 -1.321204393753272E-05 -1.192112167952564E-05  2.242722441272299E-05
 8.867724580692413E+01 -3.168611475320993E-05 -8.186536076093542E-06  4.168965516504822E-05
 8.888395267360694E+01 -5.543948830338818E-05 -6.095017121954260E-06  6.110392185447455E-05
 8.909065954028975E+01 -8.346655019119548E-05 -6.817219221966209E-06  8.054236997330141E-05
 8.929736640697256E+01 -1.131986463933227E-04 -9.499210589680729E-06  9.963614863826506E-05
 8.950407327365535E+01 -1.425586078071805E-04 -1.242382793192887E-05  1.184378622868312E-04
 8.971078014033816E+01 -1.704417875175029E-04 -1.468916197111536E-05  1.373289156249256E-04
 8.991748700702097E+01 -1.969842029075353E-04 -1.698082937995338E-05  1.557980813061688E-04
 9.012419387370377E+01 -2.239598849427329E-04 -2.118058401245904E-05  1.722728308731422E-04
 9.033090074038658E+01 -2.527482715388996E-04 -2.811243280753661E-05  1.848586264437957E-04
 9.053760760706939E+01 -2.830822115119855E-04 -3.692794704174274E-05  1.928063382620228E-04
 9.074431447375220E+01 -3.136808759760454E-04 -4.585699195425175E-05  1.965224746395822E-04
 9.095102134043501E+01 -3.424164734054658E-04 -5.296428470502601E-05  1.966065099500078E-04
 9.115772820711781E+01 -3.662921770384298E-04 -5.603225919054156E-05  1.940548524513759E-04
 9.136443507380062E+01 -3.832534988228026E-04 -5.238510322691514E-05  1.902722120970431E-04
 9.157114194048343E+01 -3.928782232134262E-04 -4.065164416239275E-05  1.866552043843679E-04
 9.177784880716624E+01 -3.959447635865296E-04 -2.183290032120588E-05  1.838109333253922E-04
 9.198455567384904E+01 -3.943515677541781E-04  9.601348981980173E-07  1.815662032295627E-04
 9.219126254053185E+01 -3.900072469927782E-04  2.402502095005810E-05  1.791749074675185E-04
 9.239796940721466E+01 -3.839832438759239E-04  4.358429821438303E-05  1.754042443222505E-04
 9.260467627389745E+01 -3.767576965028815E-04  5.627384474055086E-05  1.695195643403452E-04
 9.281138314058026E+01 -3.683064851016660E-04  6.092457454326405E-05  1.617319573717219E-04
 9.301809000726307E+01 -3.580920556030889E-04  5.914758733793768E-05  1.519767137882141E-04
 9.322479687394588E+01 -3.450908062205549E-04  5.426134198804888E-05  1.394747642646105E-04
 9.343150374062868E+01 -3.281992306115727E-04  4.980480351135519E-05  1.248437213007200E-04
 9.363821060731149E+01 -3.075141681355212E-04  4.864477524801902E-05  1.109076044571479E-04
 9.384491747399430E+01 -2.850994077942537E-04  5.146756611751346E-05  1.007955982096874E-04
 9.405162434067711E+01 -2.636104845810880E-04  5.653960243801048E-05  9.535567879381118E-05
 9.425833120735992E+01 -2.443639278291582E-04  6.082012828129146E-05  9.335009669179939E-05
 9.446503807404272E+01 -2.280161313490334E-04  6.130180874941438E-05  9.364879403293488E-05
 9.467174494072553E+01 -2.151977885516132E-04  5.694848190240798E-05  9.513646578404589E-05
 9.487845180740834E+01 -2.058462028380267E-04  4.839647590443308E-05  9.599178118671267E-05
 9.508515867409115E+01 -1.995223810259059E-04  3.772254231521055E-05  9.472577752003483E-05
 9.529186554077395E+01 -1.961371281443622E-04  2.819642467188910E-05  9.110157821265799E-05
 9.549857240745675E+01 -1.948414955015298E-04  2.248601117466054E-05  8.558017914854846E-05
 9.570527927413956E+01 -1.937676264054597E-04  2.110286351469925E-05  7.882979902534490E-05
 9.591198614082236E+01 -1.914055138586834E-04  2.248303484847503E-05  7.164110210058569E-05
 9.611869300750517E+01 -1.866167990343115E-04  2.536814572540180E-05  6.425750137030103E-05
 9.632539987418798E+01 -1.787099422054100E-04  2.931679919981889E-05  5.572629962047673E-05
 9.653210674087079E+01 -1.673166123287995E-04  3.277663358414173E-05  4.579257994233310E-05
 9.673881360755360E+01 -1.532832056585359E-04  3.357784699753452E-05  3.608185661134813E-05
 9.694552047423640E+01 -1.388087689842624E-04  3.082223065126177E-05  2.841861182520736E-05
 9.715222734091921E+01 -1.257244881365041E-04  2.567894583771491E-05  2.344449530457260E-05
 9.735893420760202E+01 -1.148832860502422E-04  2.077488996804489E-05  2.064261875937834E-05
 9.756564107428483E+01 -1.061921726347725E-04  1.782430679397873E-05  2.031517432697985E-05
 9.777234794096763E+01 -9.922285252952218E-05  1.686455017874122E-05  2.352337538007176E-05
 9.797905480765044E+01 -9.352735363483966E-05  1.631221318948439E-05  2.993823741895621E-05
 9.818576167433325E+01 -8.888801554552545E-05  1.254930465022230E-05  3.815008673836370E-05
 9.839246854101606E+01 -8.516370516460647E-05  1.954277900728663E-06  4.606379187910986E-05
 9.859917540769885E+01 -8.166783860005800E-05 -1.615372887475708E-05  5.204993167220659E-05
 9.880588227438166E+01 -7.711578248666140E-05 -3.892268810951061E-05  5.560454798491515E-05
 9.901258914106447E+01 -6.957675403212321E-05 -6.197309979905086E-05  5.612630833174911E-05
 9.921929600774727E+01 -5.796677278274015E-05 -8.160677540508532E-05  5.328852685035010E-05
 9.942600287443008E+01 -4.229689933407665E-05 -9.535576571184645E-05  4.765065210167105E-05
 9.963270974111289E+01 -2.265223521781545E-05 -1.009329662098324E-04  4.060352962819563E-05
 9.983941660779570E+01 -1.808729154575972E-07 -9.634846991363188E-05  3.407282227255518E-05
 1.000461234744785E+02  2.179890633095122E-05 -8.209083672128248E-05  2.928485269340989E-05
 1.002528303411613E+02  3.994508625883991E-05 -6.121086412796961E-05  2.672021929327542E-05
 1.004595372078441E+02  5.289718921385606E-05 -3.745238431829279E-05  2.681522335937561E-05
 1.006662440745269E+02  6.053033606688574E-05 -1.445357064722153E-05  2.962404394586324E-05
 1.008729509412097E+02  6.405192597556258E-05  5.026269628283231E-06  3.433052155149552E-05
 1.010796578078925E+02  6.579979147740972E-05  2.034781448462253E-05  3.960493059966888E-05
