# Induced dipole moment in x, y and z direction, all in Rydberg units
# 1 Ry time unit = 2 Hartree a.u. = 0.048377687 fs
# 1 Ry dipole moment unit = sqrt(2) Hartree a.u.
#!BT VERSION                     v3.0.3                                                      
#!BT DATE                        29-JUN-2022_10:49:34_+0200                                  
#!BT SYSID                       "B302_HIS_CH3"                                              
#!BT NATOMS                      97                                                          
#!BT NTYPES                      5                                                           
#!BT ATOMSPERTYPE                40,44,6,6,1                                                 
#!BT NELEC                       1.360000E+02,1.360000E+02                                   
#!BT DX                   a0     3.000000E-01                                                
#!BT T_START              t_ry   0.000000E+00                                                
#!BT DT                   t_ry   4.134137E-01                                                
#!BT BOOSTMASK                   global                                                      
#!BT BOOSTENERGY          Ry     1.000000E-03                                                
#!BT BOOSTKVEC                   7.071068E-01,0.000000E+00,7.071068E-01                      
#!BT EXCITATION                  no                                                          
#!BT EXCITMASK                   global                                                      
#!BT NLASER                      0                                                           
#!BT LASERFREQ            Ry                                                                 
#!BT LASERINT             W/cm^2                                                             
#!BT LASEREFIELD          E_ry                                                               
#!BT LASERPOLX                                                                               
#!BT LASERPOLY                                                                               
#!BT LASERPOLZ                                                                               
#!BT LASERSTART           t_ry                                                               
#!BT LASEREND             t_ry                                                               
#!BT OBSERVABLE                  dipole                                                      
#!BT STRIDE                      1                                                           
#!BT MASK                        global1                                                     
#!BT NAREAS                      1                                                           
#!BT AREA                        1                                                           
#!BT SPIN                        tot                                                         
#!BT DIP0                 dip_ry 2.482709E+02,3.177657E+02,7.468487E+02                      
#time                 |           x          |           y          |           z          |
 1.033534333414034E+02 -1.026725318746458E-02  1.059703222779262E-02 -2.013152612835256E-02
 1.037668470747690E+02 -1.006994299805797E-02  1.064440162372193E-02 -2.018795519563810E-02
 1.041802608081346E+02 -1.059992525188136E-02  1.120763728431484E-02 -1.970490165433603E-02
 1.045936745415002E+02 -1.184335156136740E-02  1.210261866089013E-02 -1.855277468473560E-02
 1.050070882748659E+02 -1.328853315618517E-02  1.265906214564438E-02 -1.643242699174152E-02
 1.054205020082315E+02 -1.463445379107498E-02  1.250679834589619E-02 -1.349413810703481E-02
 1.058339157415971E+02 -1.562294474726400E-02  1.206425214570572E-02 -9.994126857122865E-03
 1.062473294749627E+02 -1.586134341303591E-02  1.188851651193090E-02 -6.349675933165599E-03
 1.066607432083283E+02 -1.525792613958288E-02  1.206587631850198E-02 -2.940357704005692E-03
 1.070741569416939E+02 -1.427514790432838E-02  1.218567220581690E-02  2.693009705581062E-04
 1.074875706750595E+02 -1.327510359854500E-02  1.200713702178291E-02  3.209640588011098E-03
 1.079009844084252E+02 -1.220388175016751E-02  1.195933007079475E-02  5.750727677991563E-03
 1.083143981417908E+02 -1.117282364563721E-02  1.270745940479401E-02  7.886669310892103E-03
 1.087278118751564E+02 -1.061792076586698E-02  1.420585726111767E-02  9.447016779631667E-03
 1.091412256085220E+02 -1.092258199369667E-02  1.600116860424805E-02  1.060070656785683E-02
 1.095546393418876E+02 -1.171534892870341E-02  1.789135346666626E-02  1.189958744612341E-02
 1.099680530752532E+02 -1.225717186582642E-02  1.967800411415510E-02  1.385416238827020E-02
 1.103814668086188E+02 -1.240269545374417E-02  2.077034503190589E-02  1.632443984101428E-02
 1.107948805419845E+02 -1.224237632050063E-02  2.054917947532431E-02  1.893031154418168E-02
 1.112082942753501E+02 -1.179579484974624E-02  1.895374214717549E-02  2.150130891811841E-02
 1.116217080087157E+02 -1.094199468167290E-02  1.631476785649966E-02  2.395169872784209E-02
 1.120351217420813E+02 -9.293932919518966E-03  1.291163522347460E-02  2.617591290368182E-02
 1.124485354754469E+02 -7.088879354768096E-03  9.470203109174236E-03  2.793658603263793E-02
 1.128619492088125E+02 -4.726489005719259E-03  6.917534941351278E-03  2.885216096376553E-02
 1.132753629421781E+02 -2.430363535381730E-03  5.398181733369256E-03  2.872059123171766E-02
 1.136887766755437E+02 -7.439710476546679E-04  4.642903638909956E-03  2.763517409084670E-02
 1.141021904089094E+02  1.781040792820932E-04  4.470291524341974E-03  2.598461221430171E-02
 1.145156041422750E+02  5.133084351029993E-04  4.778203284161009E-03  2.393602187544275E-02
 1.149290178756406E+02  5.358024899067004E-04  5.275144954509869E-03  2.183848399204180E-02
 1.153424316090062E+02  7.240684505802619E-04  5.456700197385089E-03  2.021567109977696E-02
 1.157558453423718E+02  1.653870227073639E-03  4.925038256658354E-03  1.902268029277820E-02
 1.161692590757374E+02  3.272436035558712E-03  3.469418810084335E-03  1.772824315924026E-02
 1.165826728091030E+02  4.834234475282528E-03  9.535795409760794E-04  1.603858816042703E-02
 1.169960865424687E+02  5.720779048232316E-03 -2.043518511811726E-03  1.391428069462108E-02
 1.174095002758343E+02  5.695571984261960E-03 -4.656128374904256E-03  1.113569696019567E-02
 1.178229140091999E+02  5.000316613575251E-03 -6.206411719517746E-03  7.601954135566302E-03
 1.182363277425655E+02  4.069520498887869E-03 -6.772129255750770E-03  3.943655309740279E-03
 1.186497414759311E+02  3.026041429791348E-03 -6.811767157387294E-03  9.278321767851594E-04
 1.190631552092967E+02  2.048842834312836E-03 -6.526471894176211E-03 -1.250195429179257E-03
 1.194765689426623E+02  1.698591582851350E-03 -6.017283347148350E-03 -2.785717294955248E-03
 1.198899826760280E+02  2.271754166713436E-03 -5.413664689228881E-03 -4.235876876464317E-03
 1.203033964093936E+02  3.690740314311824E-03 -5.230953490752199E-03 -5.919096511661337E-03
 1.207168101427592E+02  5.757613680430040E-03 -5.954656946869363E-03 -7.698943402715486E-03
 1.211302238761248E+02  7.728723453453767E-03 -7.378342732124565E-03 -9.321031782519640E-03
 1.215436376094904E+02  9.081656316055842E-03 -8.948413892710505E-03 -1.023755466599141E-02
 1.219570513428560E+02  9.771978654356417E-03 -1.013851757244311E-02 -1.008510693441167E-02
 1.223704650762216E+02  9.835105984251413E-03 -1.062576825097494E-02 -9.093701413235067E-03
 1.227838788095873E+02  9.368404932928343E-03 -1.035695416157978E-02 -7.843413609521122E-03
 1.231972925429529E+02  8.352924078820934E-03 -9.362699293149035E-03 -6.954930436677387E-03
 1.236107062763185E+02  7.081433706304097E-03 -7.713809492713608E-03 -6.805814450558501E-03
 1.240241200096841E+02  6.012500687660349E-03 -5.828262437262310E-03 -7.366678994230824E-03
 1.244375337430497E+02  5.247840108125956E-03 -4.316815352865433E-03 -8.705470445647734E-03
 1.248509474764153E+02  4.704716903773942E-03 -3.047828451542500E-03 -1.093324225575998E-02
 1.252643612097809E+02  4.551516473867423E-03 -1.587078444572398E-03 -1.345721484403839E-02
 1.256777749431465E+02  4.853477038182064E-03  5.237778606215215E-05 -1.545957182554503E-02
 1.260911886765122E+02  5.477071343790385E-03  1.339564476097621E-03 -1.661645654553467E-02
 1.265046024098778E+02  6.209777911038827E-03  1.521947977835225E-03 -1.695199585481078E-02
 1.269180161432434E+02  6.720013924308432E-03  3.775615248287068E-04 -1.648195289578780E-02
 1.273314298766090E+02  6.625734344424927E-03 -1.598749381855669E-03 -1.562116456329932E-02
 1.277448436099746E+02  5.693680703586779E-03 -3.783251314985137E-03 -1.488637878378540E-02
 1.281582573433402E+02  4.401863543535001E-03 -5.570001826754378E-03 -1.448565471980601E-02
 1.285716710767059E+02  3.260322075846034E-03 -6.400820826968356E-03 -1.429111263951199E-02
 1.289850848100715E+02  2.501311595580091E-03 -6.304948167041857E-03 -1.404855101543490E-02
 1.293984985434371E+02  2.181025019240224E-03 -5.642831560692230E-03 -1.336892550875746E-02
 1.298119122768027E+02  1.950466088004532E-03 -4.811593373403866E-03 -1.213421545890014E-02
 1.302253260101683E+02  1.335703227681506E-03 -4.145794733403818E-03 -1.061458929655146E-02
 1.306387397435339E+02  1.824888146870762E-04 -3.890177162247710E-03 -9.268541733945312E-03
 1.310521534768995E+02 -1.085940372263394E-03 -3.927281056519405E-03 -8.324222964574801E-03
 1.314655672102651E+02 -2.222872059718384E-03 -3.872292843595915E-03 -7.826705937873157E-03
 1.318789809436308E+02 -3.418185923408146E-03 -3.532240040499346E-03 -7.559532703339755E-03
 1.322923946769964E+02 -4.616550245657436E-03 -3.064230395011691E-03 -7.083395514541735E-03
 1.327058084103620E+02 -5.183975770250981E-03 -2.761023028199361E-03 -5.996111385456970E-03
 1.331192221437276E+02 -4.716579793239362E-03 -2.768858933904994E-03 -4.365107825265113E-03
 1.335326358770932E+02 -3.468976797392997E-03 -2.834766797661814E-03 -2.516807607548799E-03
 1.339460496104588E+02 -1.788299361578538E-03 -2.778753328527728E-03 -7.729621571570533E-04
 1.343594633438244E+02 -1.705273643040073E-04 -2.859820949481673E-03  6.957426317057980E-04
 1.347728770771901E+02  1.377288084484007E-03 -3.382991572436822E-03  2.027241973678429E-03
 1.351862908105557E+02  3.047065054971654E-03 -4.229676744046174E-03  3.251826589689699E-03
 1.355997045439213E+02  4.550514595791810E-03 -4.847618229860018E-03  4.481293062326586E-03
 1.360131182772869E+02  5.765403894798737E-03 -4.895549390596443E-03  5.913046190926252E-03
 1.364265320106525E+02  6.807186515317198E-03 -4.638256091197945E-03  7.335969556038435E-03
 1.368399457440181E+02  7.533510671379418E-03 -4.257982208912381E-03  8.386238767684517E-03
 1.372533594773837E+02  7.962767106505453E-03 -3.758158697621639E-03  9.123937016852324E-03
 1.376667732107493E+02  8.303145263312217E-03 -3.342979279921110E-03  9.801358679851546E-03
 1.380801869441150E+02  8.690963165292942E-03 -3.308390546237661E-03  1.043231456651483E-02
 1.384936006774806E+02  9.259698992622134E-03 -4.035795930860786E-03  1.088955648549472E-02
 1.389070144108462E+02  9.760858180328569E-03 -5.303176742586402E-03  1.094695900849274E-02
 1.393204281442118E+02  1.007569200467628E-02 -6.229226810717137E-03  1.041861631142638E-02
 1.397338418775774E+02  1.038072654247912E-02 -6.493844846431784E-03  9.395072834536222E-03
 1.401472556109430E+02  1.068950238979482E-02 -6.269125450160118E-03  7.992073343530137E-03
 1.405606693443086E+02  1.067960739203500E-02 -5.570029744376370E-03  6.313261879199672E-03
 1.409740830776743E+02  9.973772238993206E-03 -4.616356250835452E-03  4.472303808825018E-03
 1.413874968110399E+02  8.694036578532405E-03 -3.740996745023040E-03  2.614731007724913E-03
 1.418009105444055E+02  7.152313359313212E-03 -3.010334882901589E-03  1.207432952583076E-03
 1.422143242777711E+02  5.487410790522063E-03 -2.423305906461337E-03  6.007989271665792E-04
 1.426277380111367E+02  3.805798792541282E-03 -2.141829895094816E-03  8.030510832668369E-04
 1.430411517445023E+02  2.474373340845659E-03 -2.407800211187805E-03  1.434007290754380E-03
 1.434545654778679E+02  1.930192097944428E-03 -3.241482293731224E-03  2.032822072692397E-03
 1.438679792112335E+02  2.484135631846129E-03 -4.546858621381489E-03  2.313948996970794E-03
 1.442813929445992E+02  3.835774673206060E-03 -6.175903161476981E-03  2.016123992461871E-03
 1.446948066779648E+02  5.276548061345920E-03 -7.810914206345387E-03  1.162748037131678E-03
 1.451082204113304E+02  6.668109574064829E-03 -8.929694833284429E-03  1.598443528791904E-04
 1.455216341446960E+02  7.831595648951861E-03 -8.949670070990123E-03 -8.424942082001508E-04
 1.459350478780616E+02  7.856796046752379E-03 -7.992129064518849E-03 -2.023901111328996E-03
 1.463484616114272E+02  6.139943133831594E-03 -6.676792148084587E-03 -3.413438611801212E-03
 1.467618753447929E+02  3.115442501069765E-03 -5.204752534780255E-03 -4.966232129959280E-03
 1.471752890781585E+02 -5.557872623285220E-05 -3.682891904759344E-03 -6.616901363827310E-03
 1.475887028115241E+02 -2.117963850167826E-03 -2.653489345391336E-03 -8.283357684604198E-03
 1.480021165448897E+02 -2.610229549446785E-03 -2.365523954949822E-03 -9.773058044402205E-03
 1.484155302782553E+02 -1.925909767919620E-03 -2.432196187214686E-03 -1.072384944143323E-02
 1.488289440116209E+02 -5.705052341795636E-04 -2.325271999438883E-03 -1.087269991216999E-02
 1.492423577449865E+02  9.021673509153061E-04 -1.904026504348622E-03 -1.048200486286532E-02
 1.496557714783521E+02  1.676193475248056E-03 -1.260500136766041E-03 -1.018060491537653E-02
 1.500691852117178E+02  1.556832859193946E-03 -3.681747555219772E-04 -1.000649847628665E-02
 1.504825989450834E+02  6.989412217421886E-04  1.101469272043687E-03 -9.693915169236789E-03
 1.508960126784490E+02 -9.783934463598598E-04  3.364484410269597E-03 -9.262173985689515E-03
 1.513094264118146E+02 -3.253610830540765E-03  6.192988589361903E-03 -8.730474447816050E-03
 1.517228401451802E+02 -5.409279188654637E-03  9.013070798289391E-03 -8.050885437683064E-03
 1.521362538785458E+02 -7.515030093458108E-03  1.117400301137650E-02 -7.264301769623671E-03
 1.525496676119114E+02 -1.004414131358544E-02  1.246872791108444E-02 -6.303928880356580E-03
 1.529630813452771E+02 -1.258114197349869E-02  1.326455608443666E-02 -5.094555587106697E-03
 1.533764950786427E+02 -1.445934117677439E-02  1.404811117220106E-02 -3.783294446861873E-03
 1.537899088120083E+02 -1.526696941184014E-02  1.470651504104126E-02 -2.428706561204308E-03
 1.542033225453739E+02 -1.453859900354360E-02  1.494653880615715E-02 -8.189346290237154E-04
 1.546167362787395E+02 -1.261092501582084E-02  1.494996515555158E-02  9.777446413181679E-04
 1.550301500121051E+02 -1.064341516089939E-02  1.515917677022571E-02  2.447414691800986E-03
 1.554435637454707E+02 -9.318673621464768E-03  1.565141783305535E-02  3.158617031999711E-03
 1.558569774788363E+02 -8.745836417887176E-03  1.608384034994970E-02  3.067297824259185E-03
 1.562703912122020E+02 -8.945981437932460E-03  1.627069875974030E-02  2.406700187748356E-03
 1.566838049455676E+02 -9.729422532331000E-03  1.619164602823275E-02  1.437052667256467E-03
 1.570972186789332E+02 -1.098563310165446E-02  1.585346292478107E-02  4.345439990629529E-04
 1.575106324122988E+02 -1.267809243904594E-02  1.561484520931344E-02 -3.138138280291969E-04
 1.579240461456644E+02 -1.455190187175504E-02  1.596410774811829E-02 -6.183567147672875E-04
 1.583374598790300E+02 -1.609880595154323E-02  1.662333037580765E-02 -5.094587202165712E-04
 1.587508736123957E+02 -1.660577752139147E-02  1.679592535253960E-02  2.009121621995291E-04
 1.591642873457613E+02 -1.577444969956332E-02  1.618875124427177E-02  1.792494161577451E-03
 1.595777010791269E+02 -1.407424617141828E-02  1.512250584806907E-02  4.068755366120058E-03
 1.599911148124925E+02 -1.223824157003151E-02  1.413228493481711E-02  6.785903052445974E-03
 1.604045285458581E+02 -1.056786021550238E-02  1.354982537424121E-02  9.916268208371548E-03
 1.608179422792237E+02 -8.903758867916167E-03  1.317854286804732E-02  1.319836564960042E-02
 1.612313560125893E+02 -7.363710299273407E-03  1.250620130025482E-02  1.626716536009098E-02
 1.616447697459549E+02 -6.405535782874949E-03  1.129217334857913E-02  1.887496584254222E-02
 1.620581834793205E+02 -6.400073535075990E-03  9.861426351164937E-03  2.071008387395068E-02
 1.624715972126862E+02 -7.410840002137320E-03  8.641347967113688E-03  2.164991168149299E-02
 1.628850109460518E+02 -8.894954574600433E-03  7.918475619987930E-03  2.180501116674805E-02
 1.632984246794174E+02 -1.001424906905868E-02  7.793498552985056E-03  2.152851348421336E-02
 1.637118384127830E+02 -1.037147160963059E-02  8.069817490195419E-03  2.108318003445220E-02
 1.641252521461486E+02 -9.850037596237371E-03  8.536420158748115E-03  2.029485606647086E-02
 1.645386658795142E+02 -8.748290014693794E-03  9.024593047570306E-03  1.893506540716317E-02
 1.649520796128799E+02 -7.745298496388386E-03  9.555963193861317E-03  1.692233146263789E-02
 1.653654933462455E+02 -6.950550076680884E-03  9.919462241327892E-03  1.445832320086993E-02
 1.657789070796111E+02 -5.810075374029111E-03  9.764836357192053E-03  1.229475051059126E-02
 1.661923208129767E+02 -3.864562203915511E-03  8.927712669844823E-03  1.062031887863668E-02
 1.666057345463423E+02 -1.034832644165817E-03  7.154659624347914E-03  8.944404411295181E-03
 1.670191482797079E+02  2.194865136544877E-03  4.770553400305744E-03  7.189288176618902E-03
 1.674325620130735E+02  4.964011561526149E-03  2.774863946228834E-03  5.511349508878993E-03
 1.678459757464391E+02  6.925418793997551E-03  1.302471724898169E-03  3.998326763962723E-03
 1.682593894798048E+02  7.886632681675110E-03 -2.500455896097264E-04  2.738690487717577E-03
 1.686728032131704E+02  7.578698104168780E-03 -1.952408595229826E-03  1.617446810428191E-03
 1.690862169465360E+02  6.247701862974964E-03 -3.597895982522914E-03  6.085321251703135E-05
 1.694996306799016E+02  4.737397223294693E-03 -5.022694598039834E-03 -2.047611870921173E-03
 1.699130444132672E+02  3.954975434766084E-03 -6.101188028765137E-03 -4.115865969879451E-03
 1.703264581466328E+02  4.354031713319273E-03 -6.752195794092586E-03 -5.723070199110225E-03
 1.707398718799984E+02  5.419010133806523E-03 -7.120570986899111E-03 -7.180614083836190E-03
 1.711532856133641E+02  6.526212199673864E-03 -7.621853007549362E-03 -9.051921353830039E-03
 1.715666993467297E+02  7.306520727354382E-03 -8.600560612990193E-03 -1.133459154959837E-02
 1.719801130800953E+02  7.605362956041972E-03 -9.636497081373818E-03 -1.378532643991548E-02
 1.723935268134609E+02  7.656794284059742E-03 -1.025917757471007E-02 -1.605550895249053E-02
 1.728069405468265E+02  7.945819011212052E-03 -1.098160735983811E-02 -1.766834194097555E-02
 1.732203542801921E+02  8.805809536823972E-03 -1.238531353294547E-02 -1.874088309591571E-02
 1.736337680135577E+02  1.004512919078593E-02 -1.423795991632915E-02 -1.964805478007747E-02
 1.740471817469233E+02  1.148762864758623E-02 -1.605576111489881E-02 -2.024187839163005E-02
 1.744605954802890E+02  1.304280671070046E-02 -1.775234205740617E-02 -2.012254765747912E-02
 1.748740092136546E+02  1.445513622974204E-02 -1.943929145460288E-02 -1.928492961360462E-02
 1.752874229470202E+02  1.532046614823912E-02 -2.105471356503585E-02 -1.794822370027305E-02
 1.757008366803858E+02  1.530089238306687E-02 -2.231812553418422E-02 -1.620860779576105E-02
 1.761142504137514E+02  1.443053268894801E-02 -2.317836232771242E-02 -1.433982067521811E-02
 1.765276641471170E+02  1.332850564824639E-02 -2.369679499776112E-02 -1.257420412377996E-02
 1.769410778804827E+02  1.274908842864875E-02 -2.380504345069312E-02 -1.082841194170214E-02
 1.773544916138483E+02  1.281401628213530E-02 -2.336535669013529E-02 -9.408626435856604E-03
 1.777679053472139E+02  1.313605827476749E-02 -2.217898022445297E-02 -8.821755975759515E-03
 1.781813190805795E+02  1.327381500055935E-02 -1.996057385650829E-02 -9.153195466183206E-03
 1.785947328139451E+02  1.279863003060200E-02 -1.674686460751218E-02 -1.025261706479341E-02
 1.790081465473107E+02  1.158351365776866E-02 -1.300266207050527E-02 -1.132453790387444E-02
 1.794215602806763E+02  1.000909661482297E-02 -9.226164395158776E-03 -1.135520487559916E-02
 1.798349740140419E+02  8.638285897148990E-03 -5.735239542786985E-03 -1.007548822178705E-02
 1.802483877474075E+02  7.690394641230114E-03 -2.844554502587471E-03 -7.803142180591749E-03
 1.806618014807732E+02  7.061405594328107E-03 -7.714800791518428E-04 -4.687950622496828E-03
 1.810752152141388E+02  6.621094274663619E-03  5.616316808527699E-04 -1.293053646122644E-03
 1.814886289475044E+02  6.406631156693265E-03  1.521744676210801E-03  1.448937669124462E-03
 1.819020426808700E+02  6.406765910099921E-03  2.272767903036765E-03  3.232137231407251E-03
 1.823154564142356E+02  6.513410161261390E-03  2.910212508140830E-03  4.478105879115901E-03
 1.827288701476012E+02  6.336813553588172E-03  3.685691608552588E-03  5.453819691865647E-03
 1.831422838809669E+02  5.481739432212862E-03  4.434782495707168E-03  6.032019117014897E-03
 1.835556976143325E+02  4.085735564586912E-03  4.894479122128814E-03  6.165673007672012E-03
 1.839691113476981E+02  2.403356610756191E-03  4.941905106647937E-03  6.368456457266802E-03
 1.843825250810637E+02  6.167740809246425E-04  4.541745737242309E-03  7.602246673059199E-03
 1.847959388144293E+02 -8.302432886466704E-04  3.851664167029867E-03  1.000801888187652E-02
 1.852093525477949E+02 -1.652186098453967E-03  3.092322451436758E-03  1.263228165225883E-02
 1.856227662811605E+02 -1.912951211238578E-03  2.462387171874525E-03  1.473997096547919E-02
 1.860361800145261E+02 -2.151021426783473E-03  2.098334123047607E-03  1.598886641613717E-02
 1.864495937478918E+02 -2.948209037157312E-03  2.278618594345971E-03  1.588883514261852E-02
 1.868630074812574E+02 -4.064638044866342E-03  3.179805725551432E-03  1.415317699616025E-02
 1.872764212146230E+02 -4.967780666049748E-03  4.502916624574027E-03  1.098521317510404E-02
 1.876898349479886E+02 -5.551032390371802E-03  5.675504349881066E-03  6.784154936326559E-03
 1.881032486813542E+02 -6.314256122095685E-03  6.147260372245000E-03  2.050020416959342E-03
 1.885166624147198E+02 -7.455554727982872E-03  5.812940961959612E-03 -2.734226819711694E-03
 1.889300761480854E+02 -8.473631222273070E-03  5.018659975917217E-03 -7.148296570335333E-03
 1.893434898814511E+02 -8.835443832140299E-03  3.978782574733941E-03 -1.080787250828052E-02
 1.897569036148167E+02 -8.403639973636245E-03  2.810296869768081E-03 -1.321644847644166E-02
 1.901703173481823E+02 -7.702949490209221E-03  1.759211668570515E-03 -1.429742676509704E-02
 1.905837310815479E+02 -6.866070852140638E-03  9.112335631016322E-04 -1.417776457947184E-02
 1.909971448149135E+02 -5.265830054923981E-03  3.600798431762087E-04 -1.287688525655994E-02
 1.914105585482791E+02 -2.826952306463681E-03 -1.109547122268850E-04 -1.065614044830454E-02
 1.918239722816447E+02  3.185134119121358E-05 -8.411088804223255E-04 -8.309234875241600E-03
 1.922373860150103E+02  2.686803494412970E-03 -1.535436970584669E-03 -6.749942355554595E-03
 1.926507997483760E+02  4.567867583403995E-03 -1.541747724331799E-03 -5.762115597121920E-03
 1.930642134817416E+02  5.234811886680291E-03 -8.056280212258571E-04 -4.761890503459654E-03
 1.934776272151072E+02  4.742850113302666E-03 -6.554542193271118E-05 -3.910552090815145E-03
 1.938910409484728E+02  3.745764377043770E-03  1.168709109151678E-04 -3.505921415239754E-03
 1.943044546818384E+02  3.097502888834924E-03 -1.067962338083817E-04 -3.384346072266453E-03
 1.947178684152040E+02  3.024719727875436E-03 -2.266218717181800E-04 -3.317640233831298E-03
 1.951312821485697E+02  3.522123047844161E-03  7.810852076772790E-05 -3.384978178701203E-03
 1.955446958819353E+02  4.421250505600938E-03  8.314263423017110E-04 -3.395862401930572E-03
 1.959581096153009E+02  5.002646927266596E-03  1.711039240035461E-03 -3.098180142501405E-03
 1.963715233486665E+02  5.002122377675278E-03  2.094491867524084E-03 -2.559834486760337E-03
 1.967849370820321E+02  4.825652800519720E-03  1.653716885812173E-03 -1.837271293879894E-03
 1.971983508153977E+02  4.469815349892770E-03  2.608162386650292E-04 -1.009133281399954E-03
 1.976117645487633E+02  3.684942695059590E-03 -2.342348687363938E-03 -1.718931556524694E-04
 1.980251782821289E+02  2.188917823048087E-03 -5.882918323493413E-03  6.491428409844957E-04
 1.984385920154945E+02  1.836674604760447E-04 -9.232624934725209E-03  1.749842592744244E-03
 1.988520057488602E+02 -1.369764561900411E-03 -1.091342154455788E-02  3.360051366030348E-03
 1.992654194822258E+02 -1.853260491344599E-03 -1.030558461167175E-02  5.340393163578483E-03
 1.996788332155914E+02 -1.443497348930123E-03 -7.963872804566563E-03  7.284297634555514E-03
 2.000922469489570E+02 -7.049678173416396E-04 -4.701765536140101E-03  8.731886591135662E-03
 2.005056606823226E+02 -3.920786735420734E-04 -9.986667363364177E-04  9.350405230520664E-03
 2.009190744156882E+02 -9.361305576476298E-04  2.731114059713491E-03  8.973965103450610E-03
 2.013324881490539E+02 -2.057972875263658E-03  5.837564770956760E-03  7.751152643777459E-03
 2.017459018824195E+02 -2.949025579255249E-03  7.761072387381773E-03  6.252252972217320E-03
 2.021593156157851E+02 -3.090566865466826E-03  8.303493243317916E-03  4.784927506193526E-03
